ID,Delivery_person_ID,Order_Date,Time_Orderd,Road_traffic_density,Type_of_order
0x6bd9,MUMRES16DEL03,1/4/2022,18:55,3,0
0x8c13,PUNERES17DEL02,11/3/2022,21:55,1,2
0x6565,BANGRES04DEL01,27-03-2022,19:40,1,1
0x5de4,VADRES07DEL03,19-03-2022,0.916666667,1,0
0x3c9d,JAPRES15DEL01,7/3/2022,11:35,0,0
0x9393,RANCHIRES12DEL03,5/4/2022,0.916666667,1,3
0xdba4,AGRRES14DEL01,14-02-2022,18:45,3,2
0x4ba7,COIMBRES17DEL01,2/3/2022,20:55,1,2
0x1c5e,HYDRES13DEL01,12/3/2022,0.75,3,2
0x28d3,CHENRES06DEL01,8/3/2022,17:55,3,1
0xd96b,GOARES08DEL01,12/2/2022,23:10,2,0
0x57bf,HYDRES05DEL02,6/4/2022,18:10,3,3
0xd489,KOLRES14DEL01,11/2/2022,8:20,2,3
0x6866,SURRES15DEL01,19-03-2022,10:55,2,3
0x865a,INDORES18DEL03,11/3/2022,17:40,3,0
0x63c6,PUNERES07DEL03,3/4/2022,18:40,3,0
0xcd26,KNPRES01DEL03,14-02-2022,19:30,1,2
0x4ed9,BANGRES05DEL01,24-03-2022,15:50,3,1
0x888c,JAPRES12DEL01,26-03-2022,12:20,0,1
0xc034,AURGRES08DEL01,11/2/2022,8:35,2,2
0x4d42,PUNERES01DEL03,15-03-2022,20:20,1,0
0x125c,MYSRES13DEL03,1/4/2022,0.875,1,3
0x6503,PUNERES03DEL02,1/4/2022,9:45,2,1
0xcb0c,KOCRES03DEL01,17-02-2022,16:55,3,0
0x1896,PUNERES12DEL03,4/4/2022,21:55,1,3
0xa269,MYSRES12DEL02,15-03-2022,8:30,2,3
0xbfb8,KNPRES07DEL03,16-02-2022,17:15,3,3
0x6100,MYSRES06DEL02,14-03-2022,21:55,1,2
0x190b,SURRES14DEL01,19-03-2022,9:35,2,3
0x6dc8,SURRES03DEL01,3/3/2022,8:30,2,3
0x7583,PUNERES09DEL01,8/3/2022,21:50,1,2
0xb9c8,PUNERES02DEL02,1/3/2022,9:35,2,2
0x9103,HYDRES13DEL03,19-03-2022,23:45,2,2
0x4643,INDORES07DEL02,11/3/2022,20:25,1,1
0xdd10,GOARES04DEL01,13-02-2022,12:50,0,3
0x3aaa,PUNERES07DEL03,26-03-2022,18:25,3,1
0x8398,SURRES14DEL02,1/4/2022,8:55,2,2
0x2638,MYSRES03DEL03,14-03-2022,19:40,1,3
0x87f6,RANCHIRES06DEL03,28-03-2022,23:40,2,0
0x91f1,PUNERES19DEL03,8/3/2022,20:35,1,0
0x509a,PUNERES20DEL02,30-03-2022,18:35,3,1
0xbbb4,BANGRES13DEL03,5/3/2022,19:15,1,3
0x6495,SURRES04DEL01,3/4/2022,11:30,0,3
0x3ca0,BANGRES15DEL01,31-03-2022,21:55,1,3
0x6c02,MYSRES03DEL01,23-03-2022,17:10,3,2
0x9c02,PUNERES13DEL02,26-03-2022,8:50,2,3
0x5299,PUNERES17DEL01,1/3/2022,16:40,3,0
0x8e55,MUMRES20DEL02,9/3/2022,11:35,0,1
0x5a92,RANCHIRES01DEL02,25-03-2022,1,2,2
0xa84b,SURRES18DEL01,7/3/2022,14:35,0,3
0x7ed5,PUNERES04DEL01,25-03-2022,18:45,3,3
0x1b2b,COIMBRES18DEL03,24-03-2022,22:15,2,3
0x155d,PUNERES09DEL02,1/4/2022,21:10,1,0
0xb9d6,RANCHIRES09DEL01,5/3/2022,10:55,2,3
0x1fa0,COIMBRES19DEL03,4/3/2022,18:50,3,3
0x249c,HYDRES010DEL03,13-03-2022,20:25,1,0
0x864b,BANGRES18DEL01,4/3/2022,21:30,1,3
0xb8c0,CHENRES12DEL02,19-03-2022,19:55,1,2
0x2df1,PUNERES12DEL02,5/3/2022,20:50,1,0
0x3249,BANGRES04DEL02,2/4/2022,20:35,1,0
0xbbab,COIMBRES17DEL01,6/4/2022,20:25,1,0
0xb22,CHENRES16DEL01,31-03-2022,18:55,3,1
0x19e1,COIMBRES14DEL01,31-03-2022,21:35,1,1
0xdc5e,DEHRES19DEL03,16-02-2022,23:50,2,0
0x807e,INDORES01DEL02,9/3/2022,1,2,1
0x482f,MUMRES01DEL03,30-03-2022,18:45,3,2
0xd261,KOLRES16DEL02,17-02-2022,0.5,0,3
0xa3b0,CHENRES11DEL03,8/3/2022,17:15,3,2
0x41c6,MYSRES12DEL03,3/4/2022,20:45,1,1
0xbba4,COIMBRES04DEL03,4/3/2022,19:40,1,0
0x171a,INDORES05DEL01,30-03-2022,9:10,2,2
0xc0cf,DEHRES04DEL02,13-02-2022,11:45,0,2
0xdc18,LUDHRES17DEL02,16-02-2022,22:35,2,2
0x1ce0,RANCHIRES05DEL01,14-03-2022,18:15,3,0
0x9364,MYSRES08DEL02,8/3/2022,20:20,1,3
0xc0dd,LUDHRES09DEL03,15-02-2022,23:40,2,0
0x10d1,SURRES03DEL02,26-03-2022,10:10,2,0
0x189a,VADRES02DEL01,19-03-2022,13:30,0,1
0x7234,BANGRES13DEL01,24-03-2022,8:20,2,2
0xd39,COIMBRES17DEL02,2/4/2022,19:35,1,2
0xb0b4,CHENRES16DEL02,21-03-2022,10:45,2,3
0x22bb,JAPRES02DEL02,15-03-2022,21:10,1,1
0x1488,PUNERES06DEL03,19-03-2022,21:20,1,0
0x7090,JAPRES14DEL03,16-03-2022,22:40,2,0
0x97ab,RANCHIRES04DEL03,1/4/2022,20:35,1,0
0x1847,BANGRES06DEL03,5/3/2022,23:50,2,0
0xb1d8,VADRES13DEL01,17-03-2022,14:55,0,0
0x50ef,VADRES20DEL01,27-03-2022,17:20,3,1
0xcbbb,KOLRES13DEL03,17-02-2022,21:10,1,3
0x74d7,VADRES07DEL02,12/3/2022,23:50,2,0
0x4b00,PUNERES06DEL01,20-03-2022,23:35,2,0
0x6dbb,CHENRES14DEL01,3/4/2022,8:30,2,2
0x2be7,SURRES07DEL02,3/4/2022,22:45,2,0
0x313d,INDORES04DEL02,14-03-2022,22:35,2,3
0x8568,CHENRES18DEL01,21-03-2022,14:40,0,0
0x26ee,BANGRES02DEL03,5/4/2022,22:25,2,2
0x4818,JAPRES04DEL01,31-03-2022,22:55,2,1
0xa6f1,SURRES01DEL01,27-03-2022,21:25,1,3
0x75a4,PUNERES20DEL03,5/4/2022,17:10,3,0
0x176b,PUNERES09DEL01,3/4/2022,14:45,0,0
0xbb4d,VADRES08DEL01,5/4/2022,12:55,0,1
0xbe41,SURRES15DEL01,3/3/2022,15:25,3,3
0x61ed,CHENRES11DEL03,21-03-2022,19:45,1,1
0x2594,MYSRES11DEL02,19-03-2022,23:10,2,0
0xdb7b,KOLRES15DEL02,15-02-2022,11:50,0,1
0xb327,CHENRES19DEL02,6/4/2022,23:25,2,2
0x69f1,INDORES010DEL01,17-03-2022,9:15,2,3
0x2d2d,PUNERES16DEL02,30-03-2022,17:55,3,1
0xd8cf,KNPRES11DEL02,14-02-2022,22:50,2,2
0x8e28,MYSRES16DEL01,26-03-2022,0.375,2,2
0x81a1,SURRES06DEL03,12/3/2022,23:35,2,1
0xee5,MUMRES08DEL03,1/4/2022,19:15,1,3
0x718a,COIMBRES16DEL02,12/3/2022,20:50,1,2
0x717a,MUMRES07DEL01,1/4/2022,9:30,2,3
0x2c53,BANGRES01DEL03,13-03-2022,21:10,1,1
0xd41b,KNPRES04DEL02,16-02-2022,17:20,3,2
0xb42f,HYDRES04DEL01,13-03-2022,14:40,0,2
0x287e,SURRES01DEL01,29-03-2022,18:25,3,3
0xa66b,CHENRES06DEL02,3/3/2022,22:10,2,0
0xd1d6,DEHRES19DEL01,12/2/2022,23:30,2,0
0xafae,JAPRES09DEL02,9/3/2022,0.375,2,2
0x6737,MUMRES20DEL02,12/3/2022,17:25,3,0
0x8628,MYSRES15DEL03,4/3/2022,17:45,3,0
0xd3d1,LUDHRES18DEL03,11/2/2022,22:10,2,0
0x2931,SURRES12DEL01,26-03-2022,10:40,2,1
0x5b1d,COIMBRES20DEL02,15-03-2022,11:55,0,0
0x8ef7,INDORES13DEL03,1/3/2022,18:55,3,2
0x82e3,INDORES16DEL03,3/4/2022,21:30,1,2
0x2bf5,INDORES11DEL02,30-03-2022,0.416666667,2,0
0x84a5,SURRES05DEL01,31-03-2022,20:30,1,1
0xdff2,AURGRES03DEL01,17-02-2022,14:35,0,1
0x5f5e,CHENRES12DEL02,31-03-2022,19:50,1,0
0x6bf5,CHENRES09DEL02,6/4/2022,20:45,1,1
0x2fe6,PUNERES02DEL02,20-03-2022,23:55,2,0
0x749b,SURRES04DEL02,30-03-2022,17:40,3,0
0xd06c,DEHRES05DEL02,14-02-2022,0.916666667,1,2
0x774e,JAPRES08DEL01,5/3/2022,9:15,2,2
0x9430,COIMBRES15DEL01,25-03-2022,20:10,1,2
0x2e76,CHENRES18DEL01,20-03-2022,0.875,1,0
0x463d,JAPRES14DEL03,3/4/2022,18:20,3,2
0x8dfe,VADRES02DEL01,14-03-2022,20:25,1,1
0x8658,JAPRES03DEL03,18-03-2022,22:55,2,1
0x2661,SURRES18DEL01,2/4/2022,22:15,2,3
0x6cc3,INDORES16DEL01,6/3/2022,20:55,1,3
0xa668,COIMBRES16DEL01,20-03-2022,19:55,1,3
0x4c11,JAPRES07DEL02,6/3/2022,22:45,2,1
0x9253,MUMRES11DEL02,19-03-2022,23:45,2,1
0x3f48,PUNERES05DEL02,4/3/2022,17:15,3,1
0x85e9,CHENRES11DEL03,15-03-2022,23:25,2,2
0xa3e9,RANCHIRES05DEL03,29-03-2022,17:20,3,2
0x4c48,CHENRES01DEL01,12/3/2022,19:35,1,2
0x6a60,MUMRES14DEL02,25-03-2022,18:25,3,1
0x13c2,JAPRES14DEL03,23-03-2022,20:50,1,3
0x6c2c,COIMBRES06DEL02,27-03-2022,17:40,3,3
0x51d4,VADRES04DEL02,12/3/2022,21:35,1,2
0xbd0d,SURRES19DEL01,4/4/2022,22:55,2,0
0x1fbe,MUMRES06DEL02,1/3/2022,8:10,2,2
0xe092,ALHRES08DEL02,17-02-2022,11:45,0,0
0xc867,GOARES19DEL03,15-02-2022,22:40,2,0
0x64e1,PUNERES04DEL01,27-03-2022,19:20,1,0
0x862a,RANCHIRES06DEL01,17-03-2022,10:20,2,3
0x1d9e,SURRES010DEL02,21-03-2022,18:20,3,0
0xbfe9,ALHRES16DEL02,18-02-2022,19:55,1,3
0xa3f4,COIMBRES08DEL01,27-03-2022,19:25,1,1
0xccfb,DEHRES13DEL02,14-02-2022,17:20,3,0
0x2726,BANGRES12DEL03,28-03-2022,21:40,1,2
0xc5bf,ALHRES19DEL02,11/2/2022,20:30,1,2
0x854f,INDORES19DEL03,5/4/2022,17:30,3,0
0x5153,PUNERES14DEL02,12/3/2022,19:35,1,2
0x7f4a,VADRES12DEL02,20-03-2022,19:20,1,1
0x40d1,MYSRES15DEL02,6/4/2022,0.875,1,3
0x2d12,SURRES14DEL01,18-03-2022,21:55,1,2
0x1cf9,PUNERES06DEL03,11/3/2022,21:35,1,1
0x7334,VADRES01DEL03,1/4/2022,23:40,2,2
0x1553,PUNERES03DEL01,3/4/2022,11:45,0,1
0xd70a,ALHRES12DEL02,17-02-2022,18:50,3,0
0x495c,MUMRES05DEL03,15-03-2022,18:30,3,0
0x7fd,BANGRES14DEL03,21-03-2022,18:45,3,3
0x9051,SURRES14DEL03,21-03-2022,19:15,1,3
0x4989,INDORES06DEL01,13-03-2022,12:55,0,3
0x99b0,COIMBRES15DEL01,23-03-2022,20:55,1,2
0xb3c,MUMRES06DEL03,6/4/2022,19:10,1,0
0xb569,CHENRES11DEL02,19-03-2022,9:40,2,0
0xdb77,ALHRES15DEL01,16-02-2022,22:40,2,3
0x79e7,VADRES08DEL01,28-03-2022,15:15,3,1
0x1c3b,RANCHIRES07DEL01,23-03-2022,23:20,2,3
0x87b9,COIMBRES06DEL01,14-03-2022,18:30,3,2
0x7186,RANCHIRES05DEL02,26-03-2022,23:30,2,0
0x442e,INDORES14DEL01,3/4/2022,16:40,3,1
0x116e,CHENRES15DEL03,5/4/2022,23:15,2,3
0x3cdc,JAPRES15DEL01,17-03-2022,10:45,2,2
0x932e,HYDRES16DEL02,31-03-2022,19:20,1,1
0x2728,VADRES18DEL01,20-03-2022,18:55,3,1
0xac7a,RANCHIRES010DEL01,31-03-2022,18:40,3,0
0xa06f,VADRES18DEL03,26-03-2022,23:45,2,0
0x943a,CHENRES11DEL02,4/3/2022,17:35,3,1
0x4db8,VADRES04DEL01,4/3/2022,18:20,3,2
0x9991,COIMBRES19DEL03,2/4/2022,18:45,3,2
0x5124,PUNERES18DEL01,7/3/2022,15:15,3,1
0xc7b9,ALHRES14DEL03,14-02-2022,20:20,1,1
0x8ab5,SURRES08DEL03,7/3/2022,17:40,3,1
0xe08c,KOCRES010DEL01,16-02-2022,23:35,2,3
0xcf3b,BHPRES13DEL02,16-02-2022,20:50,1,3
0x208f,JAPRES01DEL03,2/3/2022,1,2,3
0xd0ff,ALHRES07DEL03,17-02-2022,20:30,1,1
0xca8d,KNPRES04DEL01,14-02-2022,0.833333333,1,0
0x1a6a,RANCHIRES04DEL03,24-03-2022,23:35,2,2
0xd4bc,AURGRES07DEL01,16-02-2022,22:25,2,3
0x177a,CHENRES09DEL01,27-03-2022,17:20,3,0
0xabff,JAPRES02DEL03,23-03-2022,20:30,1,1
0x4564,CHENRES02DEL03,7/3/2022,19:35,1,3
0x4ff5,JAPRES16DEL01,16-03-2022,18:25,3,0
0x229a,HYDRES20DEL02,2/4/2022,23:25,2,2
0xcc9c,AGRRES20DEL01,11/2/2022,15:20,3,3
0x59fb,HYDRES04DEL01,17-03-2022,0.375,2,3
0xa3c2,MUMRES08DEL02,19-03-2022,22:35,2,1
0xaedd,JAPRES11DEL03,23-03-2022,21:45,1,3
0x95ae,MUMRES04DEL02,1/3/2022,11:30,0,1
0x1937,HYDRES15DEL03,26-03-2022,17:55,3,2
0x876f,CHENRES17DEL02,4/4/2022,21:55,1,3
0x2bbf,BANGRES04DEL02,5/4/2022,10:40,2,1
0x8fcf,CHENRES11DEL03,26-03-2022,20:55,1,0
0xb093,RANCHIRES19DEL02,3/3/2022,19:35,1,3
0x4af7,CHENRES18DEL02,13-03-2022,23:35,2,2
0x89ce,MUMRES04DEL01,12/3/2022,21:55,1,3
0xd9dd,DEHRES010DEL02,12/2/2022,22:20,2,3
0x5c88,JAPRES04DEL02,31-03-2022,19:40,1,1
0x1e7a,MYSRES18DEL03,27-03-2022,19:50,1,3
0xd2c,MYSRES01DEL01,4/4/2022,17:50,3,3
0x95e0,HYDRES18DEL01,3/3/2022,15:50,3,0
0x379c,BANGRES20DEL02,28-03-2022,11:20,0,3
0xd00e,GOARES11DEL02,14-02-2022,22:40,2,3
0x2152,MYSRES02DEL01,12/3/2022,20:30,1,3
0xaaa9,SURRES14DEL03,7/3/2022,23:10,2,0
0x93d2,MUMRES17DEL03,27-03-2022,21:50,1,0
0x7138,HYDRES11DEL03,26-03-2022,22:35,2,3
0xa3ee,VADRES18DEL01,25-03-2022,20:40,1,1
0x7dc,RANCHIRES08DEL03,29-03-2022,20:40,1,2
0x601a,RANCHIRES20DEL01,14-03-2022,21:40,1,3
0xc3cc,KNPRES13DEL01,17-02-2022,16:30,3,2
0xfb7,MUMRES14DEL03,30-03-2022,19:50,1,0
0x36d3,RANCHIRES05DEL02,6/4/2022,23:45,2,1
0x335b,COIMBRES07DEL02,5/4/2022,11:25,0,2
0x1cd5,PUNERES16DEL02,6/4/2022,18:35,3,0
0x204c,MUMRES06DEL01,23-03-2022,19:20,1,3
0x4154,CHENRES18DEL03,7/3/2022,22:30,2,0
0x5a27,BANGRES08DEL03,30-03-2022,22:45,2,1
0x7c6c,INDORES01DEL02,26-03-2022,9:55,2,0
0x7c1a,HYDRES09DEL01,31-03-2022,21:40,1,3
0xa878,BANGRES13DEL02,5/4/2022,21:15,1,3
0xe24b,AGRRES08DEL01,18-02-2022,22:45,2,0
0x49a3,MYSRES07DEL01,4/3/2022,17:40,3,1
0xd881,BHPRES04DEL01,11/2/2022,12:50,0,1
0x63ca,INDORES11DEL02,3/3/2022,22:10,2,3
0x6b7c,CHENRES17DEL03,2/3/2022,0.958333333,2,3
0x1697,MYSRES02DEL02,28-03-2022,9:55,2,0
0xda3c,BHPRES06DEL01,16-02-2022,1,2,1
0xc17c,AURGRES11DEL03,15-02-2022,22:25,2,1
0xe1f2,AURGRES18DEL01,15-02-2022,8:30,2,0
0x86b3,PUNERES010DEL03,21-03-2022,20:15,1,3
0x81bb,INDORES07DEL01,7/3/2022,9:30,2,3
0x1580,MYSRES14DEL02,20-03-2022,21:30,1,2
0x7643,COIMBRES18DEL03,28-03-2022,0.958333333,2,3
0x3a6e,PUNERES18DEL01,10/3/2022,18:20,3,0
0x20db,CHENRES03DEL02,11/3/2022,21:45,1,3
0xc4a1,LUDHRES03DEL02,11/2/2022,18:15,3,0
0x51fc,CHENRES19DEL02,3/3/2022,21:55,1,3
0x6652,COIMBRES16DEL01,1/3/2022,0.375,2,2
0xabf6,SURRES08DEL03,28-03-2022,0.875,1,0
0x87ff,CHENRES16DEL03,14-03-2022,21:15,1,3
0xdc6d,ALHRES01DEL02,11/2/2022,22:40,2,1
0x9df8,INDORES05DEL01,16-03-2022,17:35,3,2
0x43cd,HYDRES04DEL01,8/3/2022,21:45,1,0
0x4bdb,MYSRES09DEL01,3/4/2022,9:20,2,0
0x3c31,MYSRES03DEL02,9/3/2022,0.791666667,3,2
0x54e2,VADRES01DEL02,17-03-2022,20:20,1,3
0x1d98,PUNERES17DEL03,19-03-2022,17:50,3,0
0x71b9,HYDRES14DEL01,11/3/2022,16:10,3,3
0x32e9,RANCHIRES05DEL02,25-03-2022,0.958333333,2,2
0x7c44,HYDRES12DEL03,24-03-2022,23:25,2,3
0x3ca6,JAPRES01DEL01,11/3/2022,15:35,3,2
0xc74,RANCHIRES13DEL01,12/3/2022,0.833333333,1,1
0x8f24,PUNERES010DEL01,31-03-2022,22:30,2,0
0x44bf,COIMBRES09DEL03,3/3/2022,22:35,2,2
0xca5f,KOCRES11DEL02,17-02-2022,18:30,3,2
0x58c0,CHENRES03DEL01,2/3/2022,20:40,1,2
0x29ea,VADRES02DEL03,4/4/2022,22:45,2,1
0x8595,VADRES06DEL01,8/3/2022,0.958333333,2,3
0xcfd,MUMRES15DEL03,15-03-2022,21:45,1,1
0x1ff7,COIMBRES08DEL03,21-03-2022,23:55,2,0
0xcc67,KOLRES02DEL02,17-02-2022,10:25,2,0
0xdb37,KOLRES04DEL02,16-02-2022,21:15,1,2
0x5749,CHENRES02DEL03,17-03-2022,23:10,2,3
0x3585,JAPRES19DEL02,1/4/2022,8:30,2,1
0xdf6b,AURGRES010DEL02,16-02-2022,17:15,3,3
0x202a,PUNERES17DEL02,12/3/2022,0.791666667,3,2
0x460b,VADRES20DEL03,30-03-2022,19:50,1,2
0x3440,CHENRES17DEL03,25-03-2022,19:40,1,0
0x3f96,CHENRES15DEL01,24-03-2022,8:55,2,1
0x5baf,PUNERES20DEL01,9/3/2022,9:30,2,0
0x9761,COIMBRES06DEL02,1/4/2022,0.833333333,1,3
0x7566,MYSRES03DEL01,2/4/2022,17:40,3,0
0xad14,MUMRES12DEL03,9/3/2022,20:45,1,2
0x97ac,CHENRES12DEL03,11/3/2022,21:20,1,1
0x659,PUNERES01DEL02,29-03-2022,0.958333333,2,3
0x3a05,PUNERES06DEL01,13-03-2022,0.375,2,0
0x41e7,INDORES05DEL02,9/3/2022,11:20,0,2
0x43c1,SURRES12DEL03,11/3/2022,19:25,1,3
0xcfa6,BHPRES17DEL03,17-02-2022,18:40,3,2
0x54df,COIMBRES11DEL02,24-03-2022,18:55,3,0
0x1dcc,VADRES01DEL03,21-03-2022,1,2,1
0x61c1,COIMBRES05DEL01,1/4/2022,14:15,0,3
0xa8a8,JAPRES03DEL02,3/3/2022,9:55,2,1
0x9e7c,VADRES14DEL03,21-03-2022,0.833333333,1,0
0x60af,VADRES09DEL02,1/3/2022,9:40,2,2
0x7b18,MYSRES18DEL01,29-03-2022,23:10,2,1
0xe1f9,KNPRES07DEL03,12/2/2022,21:15,1,2
0x4698,MUMRES01DEL02,5/4/2022,10:40,2,0
0xa5fb,PUNERES03DEL02,26-03-2022,20:15,1,3
0xca20,DEHRES18DEL03,18-02-2022,21:50,1,0
0xd06d,ALHRES12DEL03,11/2/2022,17:25,3,0
0xc038,BHPRES13DEL02,15-02-2022,18:40,3,3
0x15d1,SURRES14DEL01,1/3/2022,0.5,0,3
0x3dac,SURRES12DEL03,13-03-2022,19:30,1,2
0x9a0e,INDORES16DEL02,5/3/2022,11:15,0,1
0x7853,COIMBRES17DEL01,6/4/2022,18:20,3,2
0x12c6,JAPRES06DEL01,28-03-2022,16:45,3,1
0x6e39,JAPRES08DEL01,28-03-2022,0.583333333,0,1
0x4fea,VADRES15DEL02,25-03-2022,0.791666667,3,2
0x25a7,CHENRES08DEL01,17-03-2022,8:10,2,1
0xcad3,KOCRES18DEL02,16-02-2022,17:40,3,2
0xb8d5,HYDRES08DEL03,30-03-2022,17:15,3,0
0x5111,MUMRES12DEL01,7/3/2022,11:35,0,2
0xd7ac,DEHRES18DEL03,15-02-2022,23:55,2,0
0x24f9,BANGRES01DEL01,11/3/2022,16:40,3,2
0x1a15,PUNERES20DEL02,26-03-2022,11:35,0,0
0x6750,MYSRES11DEL02,23-03-2022,20:10,1,2
0x8394,CHENRES15DEL01,23-03-2022,17:20,3,0
0x71da,JAPRES11DEL02,27-03-2022,23:45,2,3
0x9b3f,MYSRES15DEL01,13-03-2022,12:40,0,2
0xe071,DEHRES03DEL01,12/2/2022,19:55,1,0
0x7399,PUNERES18DEL02,1/3/2022,8:45,2,1
0xa615,JAPRES18DEL02,9/3/2022,10:55,2,2
0xaebb,RANCHIRES06DEL01,27-03-2022,18:35,3,0
0xb7e3,RANCHIRES01DEL01,6/4/2022,20:50,1,3
0xe1dd,BHPRES02DEL02,15-02-2022,17:55,3,0
0x6de,COIMBRES12DEL01,3/4/2022,15:50,3,1
0xd752,ALHRES05DEL03,11/2/2022,20:25,1,2
0x21e1,RANCHIRES14DEL02,2/3/2022,18:30,3,3
0x88e2,VADRES01DEL03,2/3/2022,23:20,2,1
0x175e,RANCHIRES01DEL02,18-03-2022,19:10,1,3
0xc06f,GOARES18DEL02,17-02-2022,21:15,1,1
0x86d8,INDORES11DEL02,26-03-2022,19:10,1,1
0xdd11,BHPRES17DEL03,16-02-2022,22:25,2,3
0x6af1,INDORES04DEL01,4/4/2022,23:20,2,0
0x3172,MUMRES06DEL01,4/4/2022,21:55,1,2
0x69e5,RANCHIRES04DEL02,31-03-2022,18:20,3,2
0x33a1,MUMRES06DEL01,2/4/2022,18:45,3,2
0x27c7,VADRES15DEL03,8/3/2022,23:15,2,2
0x531a,COIMBRES11DEL02,6/3/2022,23:55,2,3
0x3747,HYDRES05DEL01,18-03-2022,21:20,1,2
0xbcd9,VADRES20DEL01,27-03-2022,20:10,1,0
0xc099,BHPRES13DEL01,13-02-2022,0.5,0,3
0xdbfc,KNPRES05DEL03,16-02-2022,23:30,2,3
0x62a6,INDORES07DEL02,3/4/2022,22:45,2,3
0x2ae0,SURRES02DEL01,2/4/2022,17:30,3,2
0x1ac5,RANCHIRES13DEL01,14-03-2022,0.875,1,1
0x6f21,RANCHIRES15DEL03,25-03-2022,22:35,2,2
0x3429,SURRES09DEL01,5/3/2022,16:25,3,3
0x8255,MUMRES010DEL01,24-03-2022,15:55,3,0
0x760c,SURRES02DEL01,8/3/2022,23:45,2,2
0x2547,HYDRES07DEL03,28-03-2022,22:40,2,0
0xa581,SURRES07DEL01,9/3/2022,15:25,3,1
0x2399,JAPRES02DEL01,6/4/2022,22:35,2,1
0x1449,MYSRES14DEL01,1/4/2022,10:50,2,2
0x9126,JAPRES20DEL01,4/4/2022,23:25,2,2
0xc17e,KOCRES02DEL01,17-02-2022,16:30,3,2
0xce6c,KNPRES13DEL03,18-02-2022,20:50,1,1
0xc95a,LUDHRES19DEL02,13-02-2022,22:45,2,2
0x7a07,VADRES06DEL03,6/4/2022,1,2,1
0xde09,DEHRES01DEL03,13-02-2022,23:55,2,2
0xdbf6,KOLRES07DEL02,15-02-2022,17:15,3,1
0xb607,HYDRES20DEL02,26-03-2022,22:25,2,2
0x8df8,CHENRES04DEL02,16-03-2022,18:30,3,1
0xd414,KOLRES13DEL02,17-02-2022,22:45,2,3
0x3ccc,VADRES11DEL02,11/3/2022,11:55,0,3
0xc3d4,BHPRES11DEL03,12/2/2022,18:45,3,3
0x154f,JAPRES06DEL03,20-03-2022,0.958333333,2,1
0x1a8b,MYSRES19DEL01,26-03-2022,11:25,0,3
0x1878,SURRES14DEL02,12/3/2022,18:50,3,1
0x6b0c,INDORES01DEL02,5/3/2022,18:15,3,0
0x7478,PUNERES07DEL01,14-03-2022,17:55,3,1
0x14e7,COIMBRES07DEL01,12/3/2022,19:35,1,2
0x5f71,BANGRES15DEL02,4/4/2022,17:20,3,3
0x5481,COIMBRES12DEL01,19-03-2022,10:10,2,3
0xd2ab,AURGRES15DEL01,18-02-2022,1,2,1
0x995d,CHENRES13DEL02,6/4/2022,20:25,1,3
0xd6ce,AGRRES04DEL02,11/2/2022,18:25,3,2
0xc50e,KOCRES20DEL02,17-02-2022,8:15,2,0
0x4000,CHENRES05DEL03,3/3/2022,0.875,1,1
0x352d,SURRES07DEL02,1/4/2022,20:50,1,2
0x97e5,COIMBRES15DEL01,21-03-2022,8:10,2,0
0x34a5,BANGRES09DEL03,21-03-2022,20:30,1,3
0x8a09,RANCHIRES01DEL01,2/3/2022,21:25,1,2
0x847a,SURRES16DEL02,23-03-2022,23:50,2,2
0x2693,COIMBRES06DEL03,4/4/2022,0.916666667,1,3
0x72d4,PUNERES18DEL03,19-03-2022,22:15,2,1
0xf3e,RANCHIRES08DEL01,18-03-2022,20:25,1,1
0x6ef2,INDORES18DEL01,23-03-2022,20:40,1,1
0xe183,ALHRES20DEL03,11/2/2022,20:10,1,1
0x4ae5,BANGRES08DEL01,23-03-2022,21:20,1,1
0x40e6,SURRES01DEL01,13-03-2022,0.5,0,3
0xb1ed,JAPRES17DEL02,9/3/2022,23:10,2,0
0x8d32,RANCHIRES15DEL02,2/4/2022,21:45,1,3
0x83b0,JAPRES05DEL01,6/4/2022,19:10,1,0
0x4bf2,INDORES01DEL01,6/4/2022,19:45,1,1
0x7c7b,SURRES11DEL03,1/3/2022,18:45,3,0
0xccad,AURGRES11DEL01,12/2/2022,23:25,2,2
0xa12d,PUNERES09DEL03,4/4/2022,0.916666667,1,3
0x36f5,RANCHIRES11DEL01,2/3/2022,21:55,1,3
0xde71,AURGRES19DEL03,13-02-2022,23:15,2,0
0x144f,BANGRES19DEL02,5/3/2022,11:40,0,3
0xded8,AGRRES11DEL02,16-02-2022,20:15,1,3
0x4148,JAPRES11DEL03,14-03-2022,17:40,3,1
0xbd86,COIMBRES06DEL02,3/4/2022,22:10,2,1
0x7497,HYDRES19DEL01,8/3/2022,23:10,2,0
0x2e97,RANCHIRES13DEL02,2/4/2022,18:50,3,2
0x4507,RANCHIRES16DEL01,6/3/2022,19:40,1,1
0x9b0,JAPRES08DEL02,15-03-2022,0.375,2,0
0x6cb4,COIMBRES010DEL02,1/4/2022,22:50,2,3
0x951f,RANCHIRES06DEL02,4/3/2022,19:45,1,2
0xced8,KOCRES03DEL03,14-02-2022,17:20,3,2
0x920b,MYSRES14DEL02,20-03-2022,18:20,3,0
0x36df,BANGRES20DEL02,29-03-2022,22:55,2,3
0xc54,COIMBRES02DEL02,14-03-2022,17:40,3,2
0x897e,COIMBRES08DEL01,16-03-2022,20:45,1,0
